_date_,xgap_cbo,rff,pcom,pigdp
2018-10-01,-0.099549115,2.21709677419355,484.296,1.630423822500049
2019-01-01,-0.07459864,2.401311475409838,484.06833333333336,1.434249041242097
2019-04-01,0.232276497,2.3978125,473.79983333333328,1.9415921124554808
2019-07-01,0.844500884,2.1978125,445.35166666666672,1.287899195662945
2019-10-01,0.982808921,1.650483870967741,440.9725,1.352627750414825
2020-01-01,-0.884727916,1.232903225806452,451.29766666666664,1.816727675464946
2020-04-01,-9.153166469,0.05875,416.847,-1.453485812690047
2020-07-01,-2.568996779,0.092769230769231008,442.8895,3.5462102196436968
2020-10-01,-2.030237064,0.089032258064516,481.1505,2.7821537867041
2021-01-01,-1.242661566,0.076393442622951008,545.1625,5.2359654661788824
2021-04-01,-0.217141527,0.068750000000000008,587.23266666666664,5.9006980765119008
2021-07-01,0.102807285,0.0903125,617.2205,5.9014457405389464
2021-10-01,1.30038139,0.07952380952381,642.60966666666664,6.7950609770207392
2022-01-01,0.299538896,0.124354838709677,653.93966666666664,8.1532378959469296
2022-04-01,-0.33886315,0.758571428571428,661.74966666666656,8.6638049368630736
2022-07-01,-0.196791137,2.2009375000000004,595.52033333333336,4.3129653456453808
2022-10-01,-0.07664341,3.6496721311475448,565.95499999999992,3.7976821789595048
2023-01-01,-0.06110508,4.5219354838709688,568.85083333333328,3.8081479450060128
2023-04-01,-0.093633843,4.9873015873015904,553.96266666666664,1.728020856354817
2023-07-01,0.61104949500000008,5.2623809523809528,556.7495,3.2807311202187612
2023-10-01,0.242051745,5.3300000000000008,542.11433333333336,1.615730351422329
2024-01-01,0.0302412,5.33,NA,2.9834361188
2024-04-01,-0.15761467100000002,NA,NA,NA
2024-07-01,-0.287542717,NA,NA,NA
2024-10-01,-0.405370782,NA,NA,NA
2025-01-01,-0.472561253,NA,NA,NA
2025-04-01,-0.47333689,NA,NA,NA
2025-07-01,-0.467192567,NA,NA,NA
2025-10-01,-0.430730093,NA,NA,NA
2026-01-01,-0.454227591,NA,NA,NA
2026-04-01,-0.468900673,NA,NA,NA
2026-07-01,-0.48337337,NA,NA,NA
2026-10-01,-0.497489869,NA,NA,NA
2027-01-01,-0.49997144,NA,NA,NA
2027-04-01,-0.499997736,NA,NA,NA
2027-07-01,-0.499992833,NA,NA,NA
2027-10-01,-0.500001833,NA,NA,NA
2028-01-01,-0.499991082,NA,NA,NA
2028-04-01,-0.499987298,NA,NA,NA
2028-07-01,-0.500024271,NA,NA,NA
2028-10-01,-0.50000918000000008,NA,NA,NA
2029-01-01,-0.500001787,NA,NA,NA
2029-04-01,-0.499985185,NA,NA,NA
2029-07-01,-0.500014543,NA,NA,NA
2029-10-01,-0.500015644,NA,NA,NA
2030-01-01,-0.499986963,NA,NA,NA
2030-04-01,-0.500004647,NA,NA,NA
2030-07-01,-0.499983816,NA,NA,NA
2030-10-01,-0.500010162,NA,NA,NA
2031-01-01,-0.499995802,NA,NA,NA
2031-04-01,-0.499986897,NA,NA,NA
2031-07-01,-0.50001266200000008,NA,NA,NA
2031-10-01,-0.50000507800000008,NA,NA,NA
2032-01-01,-0.50000093599999992,NA,NA,NA
2032-04-01,-0.499965159,NA,NA,NA
2032-07-01,-0.500007789,NA,NA,NA
2032-10-01,-0.50001255200000008,NA,NA,NA
2033-01-01,-0.50002223199999992,NA,NA,NA
2033-04-01,-0.499995611,NA,NA,NA
2033-07-01,-0.499975604,NA,NA,NA
2033-10-01,-0.499994925,NA,NA,NA
2034-01-01,-0.499988273,NA,NA,NA
2034-04-01,-0.499978087,NA,NA,NA
2034-07-01,-0.50001663,NA,NA,NA
2034-10-01,-0.50001851500000008,NA,NA,NA
